group,id,course,semester,grade
10,158,Xenobiology and Extraterrestrial Life,1,7
10,158,Xenobiology and Extraterrestrial Life,1,13.5
10,163,Artificial Intelligence and Robotics,1,16
10,163,Artificial Intelligence and Robotics,1,12
10,163,Artificial Intelligence and Robotics,1,12
10,163,Artificial Intelligence and Robotics,1,12
10,163,Artificial Intelligence and Robotics,1,19
10,163,Artificial Intelligence and Robotics,1,10.5
10,163,Astroengineering and Planetary Colonization,1,12
10,163,Astroengineering and Planetary Colonization,1,12
10,163,Astroengineering and Planetary Colonization,1,8
10,163,Cybernetics and Human Augmentation,2,10.5
10,163,Cybernetics and Human Augmentation,2,10.25
10,163,Cybernetics and Human Augmentation,2,12.5
10,163,Cybernetics and Human Augmentation,2,12
10,163,Cybernetics and Human Augmentation,2,12
10,163,Energy Harvesting and Sustainability,2,8.5
10,163,Energy Harvesting and Sustainability,2,14
10,163,Energy Harvesting and Sustainability,2,8.5
10,163,Energy Harvesting and Sustainability,2,16.5
10,163,Energy Harvesting and Sustainability,2,12
10,163,Energy Harvesting and Sustainability,2,14.5
10,163,Energy Harvesting and Sustainability,2,16
10,163,Energy Harvesting and Sustainability,2,16
10,163,Energy Harvesting and Sustainability,2,13
10,163,Energy Harvesting and Sustainability,2,13.5
10,163,Interstellar Travel and Navigation,2,8.8
10,163,Interstellar Travel and Navigation,2,8
10,163,Interstellar Travel and Navigation,2,10.1
10,163,Interstellar Travel and Navigation,2,9.1
10,163,Interstellar Travel and Navigation,2,11.4
10,163,Interstellar Travel and Navigation,2,7.9
10,163,Interstellar Travel and Navigation,2,8
10,163,Neurotechnology and Mind Control,2,7
10,163,Neurotechnology and Mind Control,2,7
10,163,Neurotechnology and Mind Control,2,6.5
10,163,Neurotechnology and Mind Control,2,10.5
10,163,Quantum Physics and Time Manipulation,1,2
10,163,Quantum Physics and Time Manipulation,1,7.5
10,163,Quantum Physics and Time Manipulation,1,12.5
10,163,Quantum Physics and Time Manipulation,1,9
10,163,Quantum Physics and Time Manipulation,1,8
10,163,Quantum Physics and Time Manipulation,1,13
10,163,Space Law and Ethics,2,2.6
10,163,Space Law and Ethics,2,5.8
10,163,Virtual Reality and Simulated Environments,1,14
10,163,Virtual Reality and Simulated Environments,1,8.5
10,163,Virtual Reality and Simulated Environments,1,10
10,163,Virtual Reality and Simulated Environments,1,11.5
10,163,Virtual Reality and Simulated Environments,1,9.5
10,163,Virtual Reality and Simulated Environments,1,5.5
10,163,Virtual Reality and Simulated Environments,1,8
10,163,Xenobiology and Extraterrestrial Life,1,15.25
10,163,Xenobiology and Extraterrestrial Life,1,13.25
10,163,Xenobiology and Extraterrestrial Life,1,16.25
10,163,Xenobiology and Extraterrestrial Life,1,11
10,163,Xenobiology and Extraterrestrial Life,1,16.5
10,168,Artificial Intelligence and Robotics,1,12
10,168,Artificial Intelligence and Robotics,1,13
10,168,Artificial Intelligence and Robotics,1,13
10,168,Artificial Intelligence and Robotics,1,9
10,168,Artificial Intelligence and Robotics,1,19
10,168,Artificial Intelligence and Robotics,1,9.5
10,168,Astroengineering and Planetary Colonization,1,7.5
10,168,Astroengineering and Planetary Colonization,1,11
10,168,Astroengineering and Planetary Colonization,1,9
10,168,Cybernetics and Human Augmentation,2,11.5
10,168,Cybernetics and Human Augmentation,2,13.25
10,168,Cybernetics and Human Augmentation,2,10
10,168,Cybernetics and Human Augmentation,2,12.75
10,168,Cybernetics and Human Augmentation,2,12.25
10,168,Energy Harvesting and Sustainability,2,10.5
10,168,Energy Harvesting and Sustainability,2,13
10,168,Energy Harvesting and Sustainability,2,16
10,168,Energy Harvesting and Sustainability,2,12
10,168,Energy Harvesting and Sustainability,2,12
10,168,Energy Harvesting and Sustainability,2,15.5
10,168,Energy Harvesting and Sustainability,2,16.5
10,168,Energy Harvesting and Sustainability,2,6.5
10,168,Energy Harvesting and Sustainability,2,14.5
10,168,Energy Harvesting and Sustainability,2,11
10,168,Interstellar Travel and Navigation,2,10.6
10,168,Interstellar Travel and Navigation,2,11
10,168,Interstellar Travel and Navigation,2,12.6
10,168,Interstellar Travel and Navigation,2,7.8
10,168,Interstellar Travel and Navigation,2,9.7
10,168,Interstellar Travel and Navigation,2,11.5
10,168,Interstellar Travel and Navigation,2,8.6
10,168,Neurotechnology and Mind Control,2,8.5
10,168,Neurotechnology and Mind Control,2,8.5
10,168,Neurotechnology and Mind Control,2,7.5
10,168,Neurotechnology and Mind Control,2,8.5
10,168,Quantum Physics and Time Manipulation,1,12.5
10,168,Quantum Physics and Time Manipulation,1,9
10,168,Quantum Physics and Time Manipulation,1,7
10,168,Quantum Physics and Time Manipulation,1,13
10,168,Quantum Physics and Time Manipulation,1,13.5
10,168,Quantum Physics and Time Manipulation,1,11
10,168,Space Law and Ethics,2,7.5
10,168,Space Law and Ethics,2,15.9
10,168,Space Law and Ethics,2,8.2
10,168,Virtual Reality and Simulated Environments,1,6
10,168,Virtual Reality and Simulated Environments,1,5
10,168,Virtual Reality and Simulated Environments,1,13
10,168,Virtual Reality and Simulated Environments,1,9.5
10,168,Virtual Reality and Simulated Environments,1,9.5
10,168,Virtual Reality and Simulated Environments,1,4
10,168,Virtual Reality and Simulated Environments,1,6
10,168,Xenobiology and Extraterrestrial Life,1,10.75
10,168,Xenobiology and Extraterrestrial Life,1,11.5
10,168,Xenobiology and Extraterrestrial Life,1,16.25
10,168,Xenobiology and Extraterrestrial Life,1,13.5
10,168,Xenobiology and Extraterrestrial Life,1,13.25
10,177,Artificial Intelligence and Robotics,1,10
10,177,Artificial Intelligence and Robotics,1,10.5
10,177,Artificial Intelligence and Robotics,1,10
10,177,Artificial Intelligence and Robotics,1,10.5
10,177,Artificial Intelligence and Robotics,1,10.5
10,177,Artificial Intelligence and Robotics,1,8.5
10,177,Astroengineering and Planetary Colonization,1,12
10,177,Astroengineering and Planetary Colonization,1,7
10,177,Astroengineering and Planetary Colonization,1,12
10,177,Cybernetics and Human Augmentation,2,11
10,177,Cybernetics and Human Augmentation,2,11.5
10,177,Cybernetics and Human Augmentation,2,11
10,177,Cybernetics and Human Augmentation,2,12.5
10,177,Cybernetics and Human Augmentation,2,10.25
10,177,Cybernetics and Human Augmentation,2,10.75
10,177,Energy Harvesting and Sustainability,2,12
10,177,Energy Harvesting and Sustainability,2,10
10,177,Energy Harvesting and Sustainability,2,12.5
10,177,Energy Harvesting and Sustainability,2,3
10,177,Energy Harvesting and Sustainability,2,15.5
10,177,Energy Harvesting and Sustainability,2,12
10,177,Energy Harvesting and Sustainability,2,9.5
10,177,Energy Harvesting and Sustainability,2,15
10,177,Energy Harvesting and Sustainability,2,14
10,177,Energy Harvesting and Sustainability,2,11.5
10,177,Interstellar Travel and Navigation,2,8.2
10,177,Interstellar Travel and Navigation,2,8.5
10,177,Interstellar Travel and Navigation,2,11.5
10,177,Interstellar Travel and Navigation,2,9.2
10,177,Interstellar Travel and Navigation,2,8.1
10,177,Interstellar Travel and Navigation,2,10.8
10,177,Interstellar Travel and Navigation,2,11.5
10,177,Neurotechnology and Mind Control,2,7
10,177,Neurotechnology and Mind Control,2,7.5
10,177,Neurotechnology and Mind Control,2,7
10,177,Quantum Physics and Time Manipulation,1,7.5
10,177,Quantum Physics and Time Manipulation,1,12
10,177,Quantum Physics and Time Manipulation,1,12
10,177,Quantum Physics and Time Manipulation,1,12.5
10,177,Quantum Physics and Time Manipulation,1,6.5
10,177,Quantum Physics and Time Manipulation,1,7
10,177,Space Law and Ethics,2,14.6
10,177,Space Law and Ethics,2,3.5
10,177,Space Law and Ethics,2,9.4
10,177,Virtual Reality and Simulated Environments,1,8
10,177,Virtual Reality and Simulated Environments,1,5
10,177,Virtual Reality and Simulated Environments,1,4.5
10,177,Virtual Reality and Simulated Environments,1,11.5
10,177,Virtual Reality and Simulated Environments,1,12
10,177,Virtual Reality and Simulated Environments,1,7
10,177,Xenobiology and Extraterrestrial Life,1,9.75
10,177,Xenobiology and Extraterrestrial Life,1,10.25
10,177,Xenobiology and Extraterrestrial Life,1,12
10,184,Artificial Intelligence and Robotics,1,6
10,184,Artificial Intelligence and Robotics,1,11
10,184,Artificial Intelligence and Robotics,1,14
10,184,Artificial Intelligence and Robotics,1,13
10,184,Artificial Intelligence and Robotics,1,13.5
10,184,Artificial Intelligence and Robotics,1,9.5
10,184,Astroengineering and Planetary Colonization,1,12.5
10,184,Astroengineering and Planetary Colonization,1,17
10,184,Astroengineering and Planetary Colonization,1,9.5
10,184,Cybernetics and Human Augmentation,2,9.25
10,184,Cybernetics and Human Augmentation,2,9
10,184,Cybernetics and Human Augmentation,2,12
10,184,Cybernetics and Human Augmentation,2,10.75
10,184,Cybernetics and Human Augmentation,2,12
10,184,Cybernetics and Human Augmentation,2,12
10,184,Energy Harvesting and Sustainability,2,5.5
10,184,Energy Harvesting and Sustainability,2,9
10,184,Energy Harvesting and Sustainability,2,14.5
10,184,Energy Harvesting and Sustainability,2,15
10,184,Energy Harvesting and Sustainability,2,12.5
10,184,Energy Harvesting and Sustainability,2,18.5
10,184,Energy Harvesting and Sustainability,2,17.5
10,184,Energy Harvesting and Sustainability,2,13.5
10,184,Energy Harvesting and Sustainability,2,12
10,184,Energy Harvesting and Sustainability,2,13.5
10,184,Interstellar Travel and Navigation,2,8.8
10,184,Interstellar Travel and Navigation,2,10
10,184,Interstellar Travel and Navigation,2,5.4
10,184,Interstellar Travel and Navigation,2,8.6
10,184,Interstellar Travel and Navigation,2,8
10,184,Interstellar Travel and Navigation,2,10.1
10,184,Interstellar Travel and Navigation,2,11.2
10,184,Neurotechnology and Mind Control,2,7.5
10,184,Neurotechnology and Mind Control,2,6.5
10,184,Neurotechnology and Mind Control,2,8
10,184,Neurotechnology and Mind Control,2,11
10,184,Quantum Physics and Time Manipulation,1,9
10,184,Quantum Physics and Time Manipulation,1,11.5
10,184,Quantum Physics and Time Manipulation,1,10
10,184,Quantum Physics and Time Manipulation,1,7
10,184,Quantum Physics and Time Manipulation,1,5
10,184,Quantum Physics and Time Manipulation,1,9
10,184,Space Law and Ethics,2,14.3
10,184,Space Law and Ethics,2,13.6
10,184,Space Law and Ethics,2,10.3
10,184,Virtual Reality and Simulated Environments,1,14
10,184,Virtual Reality and Simulated Environments,1,7
10,184,Virtual Reality and Simulated Environments,1,10.5
10,184,Virtual Reality and Simulated Environments,1,6
10,184,Virtual Reality and Simulated Environments,1,11.5
10,184,Virtual Reality and Simulated Environments,1,14.5
10,184,Virtual Reality and Simulated Environments,1,11.5
10,184,Xenobiology and Extraterrestrial Life,1,9.75
10,184,Xenobiology and Extraterrestrial Life,1,16.25
10,184,Xenobiology and Extraterrestrial Life,1,10.75
10,184,Xenobiology and Extraterrestrial Life,1,11
10,184,Xenobiology and Extraterrestrial Life,1,15.5
10,211,Artificial Intelligence and Robotics,1,7.5
10,211,Artificial Intelligence and Robotics,1,10
10,211,Artificial Intelligence and Robotics,1,6
10,211,Artificial Intelligence and Robotics,1,12
10,211,Artificial Intelligence and Robotics,1,13.5
10,211,Artificial Intelligence and Robotics,1,9.5
10,211,Astroengineering and Planetary Colonization,1,11
10,211,Astroengineering and Planetary Colonization,1,10.5
10,211,Astroengineering and Planetary Colonization,1,8.5
10,211,Cybernetics and Human Augmentation,2,11.5
10,211,Cybernetics and Human Augmentation,2,12.25
10,211,Cybernetics and Human Augmentation,2,10.75
10,211,Cybernetics and Human Augmentation,2,13.75
10,211,Cybernetics and Human Augmentation,2,12.25
10,211,Cybernetics and Human Augmentation,2,10.25
10,211,Energy Harvesting and Sustainability,2,11.5
10,211,Energy Harvesting and Sustainability,2,11.5
10,211,Energy Harvesting and Sustainability,2,8.5
10,211,Energy Harvesting and Sustainability,2,7.5
10,211,Energy Harvesting and Sustainability,2,14
10,211,Energy Harvesting and Sustainability,2,11.5
10,211,Energy Harvesting and Sustainability,2,15
10,211,Energy Harvesting and Sustainability,2,12
10,211,Energy Harvesting and Sustainability,2,9.5
10,211,Energy Harvesting and Sustainability,2,11
10,211,Interstellar Travel and Navigation,2,10.8
10,211,Interstellar Travel and Navigation,2,9.3
10,211,Interstellar Travel and Navigation,2,9.7
10,211,Interstellar Travel and Navigation,2,7.5
10,211,Interstellar Travel and Navigation,2,9.9
10,211,Interstellar Travel and Navigation,2,9.8
10,211,Interstellar Travel and Navigation,2,10.3
10,211,Neurotechnology and Mind Control,2,8
10,211,Neurotechnology and Mind Control,2,6.5
10,211,Neurotechnology and Mind Control,2,11.5
10,211,Neurotechnology and Mind Control,2,10
10,211,Quantum Physics and Time Manipulation,1,13.5
10,211,Quantum Physics and Time Manipulation,1,11.5
10,211,Quantum Physics and Time Manipulation,1,3.5
10,211,Quantum Physics and Time Manipulation,1,9
10,211,Quantum Physics and Time Manipulation,1,9
10,211,Quantum Physics and Time Manipulation,1,11
10,211,Space Law and Ethics,2,10.8
10,211,Space Law and Ethics,2,8.7
10,211,Space Law and Ethics,2,7.3
10,211,Virtual Reality and Simulated Environments,1,11.5
10,211,Virtual Reality and Simulated Environments,1,4
10,211,Virtual Reality and Simulated Environments,1,6
10,211,Virtual Reality and Simulated Environments,1,9.5
10,211,Virtual Reality and Simulated Environments,1,8.5
10,211,Virtual Reality and Simulated Environments,1,6
10,211,Virtual Reality and Simulated Environments,1,8.5
10,211,Xenobiology and Extraterrestrial Life,1,14.75
10,211,Xenobiology and Extraterrestrial Life,1,9.25
10,211,Xenobiology and Extraterrestrial Life,1,16.5
10,211,Xenobiology and Extraterrestrial Life,1,13.75
10,211,Xenobiology and Extraterrestrial Life,1,16
10,224,Artificial Intelligence and Robotics,1,11
10,224,Artificial Intelligence and Robotics,1,16.5
10,224,Artificial Intelligence and Robotics,1,14.5
10,224,Artificial Intelligence and Robotics,1,7.5
10,224,Artificial Intelligence and Robotics,1,12
10,224,Astroengineering and Planetary Colonization,1,18.5
10,224,Astroengineering and Planetary Colonization,1,11.5
10,224,Astroengineering and Planetary Colonization,1,13.5
10,224,Cybernetics and Human Augmentation,2,13
10,224,Cybernetics and Human Augmentation,2,11.5
10,224,Cybernetics and Human Augmentation,2,13.25
10,224,Cybernetics and Human Augmentation,2,12
10,224,Cybernetics and Human Augmentation,2,11
10,224,Cybernetics and Human Augmentation,2,12.75
10,224,Energy Harvesting and Sustainability,2,13.5
10,224,Energy Harvesting and Sustainability,2,14.5
10,224,Energy Harvesting and Sustainability,2,8
10,224,Energy Harvesting and Sustainability,2,10.5
10,224,Energy Harvesting and Sustainability,2,11
10,224,Energy Harvesting and Sustainability,2,13
10,224,Energy Harvesting and Sustainability,2,16.5
10,224,Energy Harvesting and Sustainability,2,9
10,224,Energy Harvesting and Sustainability,2,18
10,224,Energy Harvesting and Sustainability,2,10
10,224,Interstellar Travel and Navigation,2,9.1
10,224,Interstellar Travel and Navigation,2,9.3
10,224,Interstellar Travel and Navigation,2,8
10,224,Interstellar Travel and Navigation,2,11.8
10,224,Interstellar Travel and Navigation,2,4.9
10,224,Interstellar Travel and Navigation,2,10.6
10,224,Neurotechnology and Mind Control,2,7
10,224,Neurotechnology and Mind Control,2,9
10,224,Neurotechnology and Mind Control,2,6
10,224,Neurotechnology and Mind Control,2,10
10,224,Quantum Physics and Time Manipulation,1,7
10,224,Quantum Physics and Time Manipulation,1,9
10,224,Quantum Physics and Time Manipulation,1,0.5
10,224,Quantum Physics and Time Manipulation,1,6.5
10,224,Quantum Physics and Time Manipulation,1,8.5
10,224,Quantum Physics and Time Manipulation,1,10
10,224,Space Law and Ethics,2,10.2
10,224,Space Law and Ethics,2,16.7
10,224,Space Law and Ethics,2,4.3
10,224,Virtual Reality and Simulated Environments,1,12.5
10,224,Virtual Reality and Simulated Environments,1,18
10,224,Virtual Reality and Simulated Environments,1,11.5
10,224,Virtual Reality and Simulated Environments,1,9
10,224,Virtual Reality and Simulated Environments,1,10
10,224,Virtual Reality and Simulated Environments,1,12
10,224,Xenobiology and Extraterrestrial Life,1,15
10,224,Xenobiology and Extraterrestrial Life,1,10.5
10,224,Xenobiology and Extraterrestrial Life,1,12.5
10,224,Xenobiology and Extraterrestrial Life,1,10
10,224,Xenobiology and Extraterrestrial Life,1,12.5
10,228,Artificial Intelligence and Robotics,1,11
10,228,Artificial Intelligence and Robotics,1,15
10,228,Artificial Intelligence and Robotics,1,17
10,228,Artificial Intelligence and Robotics,1,6.5
10,228,Artificial Intelligence and Robotics,1,10.5
10,228,Artificial Intelligence and Robotics,1,9
